"name","info","season","club","nation.","pos.","df_value","pass","app","avg_pass","avg_df_value","df_stats"
" John O'Shea","Ireland","2011/12"," Sunderland  "," Ireland","DF",59,1004,29,34.6206896551724,2.03448275862069,"Interceptions"
" John O'Shea","Ireland","2012/13"," Sunderland  "," Ireland","DF",69,965,34,28.3823529411765,2.02941176470588,"Interceptions"
" John O'Shea","Ireland","2013/14"," Sunderland  "," Ireland","DF",51,1268,33,38.4242424242424,1.54545454545455,"Interceptions"
" John O'Shea","Ireland","2014/15"," Sunderland  "," Ireland","DF",73,1347,37,36.4054054054054,1.97297297297297,"Interceptions"
" John O'Shea","Ireland","2015/16"," Sunderland  "," Ireland","DF",39,590,28,21.0714285714286,1.39285714285714,"Interceptions"
" John Pantsil","Ghana","2006/07","  - "," Ghana","DF",2,148,5,29.6,0.4,"Interceptions"
" John Pantsil","Ghana","2007/08","  - "," Ghana","DF",15,306,14,21.8571428571429,1.07142857142857,"Interceptions"
" John Pantsil","Ghana","2008/09","  - "," Ghana","DF",75,1720,37,46.4864864864865,2.02702702702703,"Interceptions"
" John Pantsil","Ghana","2009/10","  - "," Ghana","DF",45,941,22,42.7727272727273,2.04545454545455,"Interceptions"
" John Pantsil","Ghana","2010/11","  - "," Ghana","DF",27,692,16,43.25,1.6875,"Interceptions"
" John Stones","England","2013/14","  - "," England","DF",19,776,21,36.9523809523809,0.904761904761905,"Interceptions"
" John Stones","England","2014/15","  - "," England","DF",35,1037,23,45.0869565217391,1.52173913043478,"Interceptions"
" John Stones","England","2015/16","  - "," England","DF",56,1566,33,47.4545454545455,1.6969696969697,"Interceptions"
" John Terry","England","2006/07"," Chelsea  "," England","DF",21,1221,28,43.6071428571429,0.75,"Interceptions"
" John Terry","England","2007/08"," Chelsea  "," England","DF",30,988,23,42.9565217391304,1.30434782608696,"Interceptions"
" John Terry","England","2008/09"," Chelsea  "," England","DF",40,1783,35,50.9428571428571,1.14285714285714,"Interceptions"
" John Terry","England","2009/10"," Chelsea  "," England","DF",88,1906,37,51.5135135135135,2.37837837837838,"Interceptions"
" John Terry","England","2010/11"," Chelsea  "," England","DF",53,1927,33,58.3939393939394,1.60606060606061,"Interceptions"
" John Terry","England","2011/12"," Chelsea  "," England","DF",60,1826,31,58.9032258064516,1.93548387096774,"Interceptions"
" John Terry","England","2012/13"," Chelsea  "," England","DF",18,557,14,39.7857142857143,1.28571428571429,"Interceptions"
" John Terry","England","2013/14"," Chelsea  "," England","DF",36,1709,34,50.2647058823529,1.05882352941176,"Interceptions"
" John Terry","England","2014/15"," Chelsea  "," England","DF",32,1604,38,42.2105263157895,0.842105263157895,"Interceptions"
" John Terry","England","2015/16"," Chelsea  "," England","DF",38,924,24,38.5,1.58333333333333,"Interceptions"
" Joleon Lescott","England","2006/07","  - "," England","DF",47,1087,38,28.6052631578947,1.23684210526316,"Interceptions"
" Joleon Lescott","England","2007/08","  - "," England","DF",54,1116,38,29.3684210526316,1.42105263157895,"Interceptions"
" Joleon Lescott","England","2008/09","  - "," England","DF",51,1280,36,35.5555555555556,1.41666666666667,"Interceptions"
" Joleon Lescott","England","2009/10","  - "," England","DF",43,680,19,35.7894736842105,2.26315789473684,"Interceptions"
" Joleon Lescott","England","2010/11","  - "," England","DF",29,819,22,37.2272727272727,1.31818181818182,"Interceptions"
" Joleon Lescott","England","2011/12","  - "," England","DF",54,1419,31,45.7741935483871,1.74193548387097,"Interceptions"
" Joleon Lescott","England","2012/13","  - "," England","DF",26,823,26,31.6538461538462,1,"Interceptions"
" Joleon Lescott","England","2013/14","  - "," England","DF",17,427,10,42.7,1.7,"Interceptions"
" Joleon Lescott","England","2014/15","  - "," England","DF",73,1059,34,31.1470588235294,2.14705882352941,"Interceptions"
" Joleon Lescott","England","2015/16"," Aston Villa  "," England","DF",85,1061,32,33.15625,2.65625,"Interceptions"
" Jon Flanagan","England","2010/11","  - "," England","DF",15,292,7,41.7142857142857,2.14285714285714,"Interceptions"
" Jon Flanagan","England","2011/12","  - "," England","DF",6,198,5,39.6,1.2,"Interceptions"
" Jon Flanagan","England","2013/14","  - "," England","DF",40,886,23,38.5217391304348,1.73913043478261,"Interceptions"
" Jon Flanagan","England","2015/16","  - "," England","DF",9,254,5,50.8,1.8,"Interceptions"
" Jonas Olsson","Sweden","2008/09","  - "," Sweden","DF",45,879,28,31.3928571428571,1.60714285714286,"Interceptions"
" Jonas Olsson","Sweden","2010/11","  - "," Sweden","DF",26,716,24,29.8333333333333,1.08333333333333,"Interceptions"
" Jonas Olsson","Sweden","2011/12","  - "," Sweden","DF",30,1123,33,34.030303030303,0.909090909090909,"Interceptions"
" Jonas Olsson","Sweden","2012/13","  - "," Sweden","DF",25,1226,36,34.0555555555556,0.694444444444444,"Interceptions"
" Jonas Olsson","Sweden","2013/14","  - "," Sweden","DF",56,1007,32,31.46875,1.75,"Interceptions"
" Jonas Olsson","Sweden","2014/15","  - "," Sweden","DF",14,330,13,25.3846153846154,1.07692307692308,"Interceptions"
" Jonas Olsson","Sweden","2015/16","  - "," Sweden","DF",45,576,28,20.5714285714286,1.60714285714286,"Interceptions"
" Jonathan Fortune","England","2006/07","  - "," England","DF",8,173,8,21.625,1,"Interceptions"
" Jonathan Grounds","England","2007/08","  - "," England","DF",5,123,5,24.6,1,"Interceptions"
" Jonathan Grounds","England","2008/09","  - "," England","DF",1,36,2,18,0.5,"Interceptions"
" Jonathan Parr","Norway","2013/14","  - "," Norway","DF",19,183,15,12.2,1.26666666666667,"Interceptions"
" Jonathan Spector","United States","2006/07","  - "," United States","DF",20,628,25,25.12,0.8,"Interceptions"
" Jonathan Spector","United States","2007/08","  - "," United States","DF",19,464,26,17.8461538461538,0.730769230769231,"Interceptions"
" Jonathan Spector","United States","2008/09","  - "," United States","DF",5,152,9,16.8888888888889,0.555555555555556,"Interceptions"
" Jonathan Spector","United States","2009/10","  - "," United States","DF",51,839,27,31.0740740740741,1.88888888888889,"Interceptions"
" Jonathan Spector","United States","2010/11","  - "," United States","DF",12,265,14,18.9285714285714,0.857142857142857,"Interceptions"
" Jonathan Woodgate","England","2006/07","  - "," England","DF",29,822,30,27.4,0.966666666666667,"Interceptions"
" Jonathan Woodgate","England","2007/08","  - "," England","DF",38,711,28,25.3928571428571,1.35714285714286,"Interceptions"
" Jonathan Woodgate","England","2008/09","  - "," England","DF",77,1068,34,31.4117647058824,2.26470588235294,"Interceptions"
" Jonathan Woodgate","England","2009/10","  - "," England","DF",4,53,3,17.6666666666667,1.33333333333333,"Interceptions"
" Jonathan Woodgate","England","2011/12","  - "," England","DF",23,290,17,17.0588235294118,1.35294117647059,"Interceptions"
" Jonjoe Kenny","England","2015/16","  - "," England","DF",1,22,1,22,1,"Interceptions"
" Jonny Evans","Northern Ireland","2007/08","  - "," Northern Ireland","DF",21,474,15,31.6,1.4,"Interceptions"
" Jonny Evans","Northern Ireland","2008/09","  - "," Northern Ireland","DF",21,748,17,44,1.23529411764706,"Interceptions"
" Jonny Evans","Northern Ireland","2009/10","  - "," Northern Ireland","DF",47,843,18,46.8333333333333,2.61111111111111,"Interceptions"
" Jonny Evans","Northern Ireland","2010/11","  - "," Northern Ireland","DF",40,583,13,44.8461538461538,3.07692307692308,"Interceptions"
" Jonny Evans","Northern Ireland","2011/12","  - "," Northern Ireland","DF",55,1418,29,48.8965517241379,1.89655172413793,"Interceptions"
" Jonny Evans","Northern Ireland","2012/13","  - "," Northern Ireland","DF",47,1124,23,48.8695652173913,2.04347826086957,"Interceptions"
" Jonny Evans","Northern Ireland","2013/14","  - "," Northern Ireland","DF",25,805,17,47.3529411764706,1.47058823529412,"Interceptions"
" Jonny Evans","Northern Ireland","2014/15","  - "," Northern Ireland","DF",25,838,14,59.8571428571429,1.78571428571429,"Interceptions"
" Jonny Evans","Northern Ireland","2015/16"," West Bromwich Albion  "," Northern Ireland","DF",92,984,30,32.8,3.06666666666667,"Interceptions"
" Jordan Amavi","France","2015/16","  - "," France","DF",37,368,10,36.8,3.7,"Interceptions"
" Jordan Spence","England","2009/10","  - "," England","DF",NA,1,1,1,NA,"Interceptions"
" Jordan Spence","England","2010/11","  - "," England","DF",2,69,2,34.5,1,"Interceptions"
" Jordan Spence","England","2012/13","  - "," England","DF",NA,12,4,3,NA,"Interceptions"
" Jordan Stewart","England","2006/07","  - "," England","DF",16,776,31,25.0322580645161,0.516129032258065,"Interceptions"
" Jordi Amat","Spain","2013/14"," Swansea City  "," Spain","DF",30,676,17,39.7647058823529,1.76470588235294,"Interceptions"
" Jordi Amat","Spain","2014/15"," Swansea City  "," Spain","DF",16,339,10,33.9,1.6,"Interceptions"
" Jordi Amat","Spain","2015/16"," Swansea City  "," Spain","DF",16,193,8,24.125,2,"Interceptions"
" Jores Okore","Denmark","2013/14","  - "," Denmark","DF",3,92,3,30.6666666666667,1,"Interceptions"
" Jores Okore","Denmark","2014/15","  - "," Denmark","DF",65,894,23,38.8695652173913,2.82608695652174,"Interceptions"
" Jores Okore","Denmark","2015/16","  - "," Denmark","DF",28,330,12,27.5,2.33333333333333,"Interceptions"
" Jos Hooiveld","Netherlands","2012/13","  - "," Netherlands","DF",53,971,25,38.84,2.12,"Interceptions"
" Jos Hooiveld","Netherlands","2013/14","  - "," Netherlands","DF",5,164,3,54.6666666666667,1.66666666666667,"Interceptions"
" José Ángel Crespo","Spain","2015/16","  - "," Spain","DF",1,27,1,27,1,"Interceptions"
" José Bosingwa","Portugal","2008/09","  - "," Portugal","DF",40,1592,34,46.8235294117647,1.17647058823529,"Interceptions"
" José Bosingwa","Portugal","2009/10","  - "," Portugal","DF",15,320,8,40,1.875,"Interceptions"
" José Bosingwa","Portugal","2010/11","  - "," Portugal","DF",37,700,20,35,1.85,"Interceptions"
" José Bosingwa","Portugal","2011/12","  - "," Portugal","DF",65,1163,27,43.0740740740741,2.40740740740741,"Interceptions"
" José Bosingwa","Portugal","2012/13","  - "," Portugal","DF",53,909,23,39.5217391304348,2.30434782608696,"Interceptions"
" José Enrique","Spain","2007/08","  - "," Spain","DF",41,837,23,36.3913043478261,1.78260869565217,"Interceptions"
" José Enrique","Spain","2008/09","  - "," Spain","DF",47,1074,26,41.3076923076923,1.80769230769231,"Interceptions"
" José Enrique","Spain","2010/11","  - "," Spain","DF",58,1662,36,46.1666666666667,1.61111111111111,"Interceptions"
" José Enrique","Spain","2011/12","  - "," Spain","DF",31,1824,35,52.1142857142857,0.885714285714286,"Interceptions"
" José Enrique","Spain","2012/13","  - "," Spain","DF",35,1304,29,44.9655172413793,1.20689655172414,"Interceptions"
" José Enrique","Spain","2013/14","  - "," Spain","DF",9,326,8,40.75,1.125,"Interceptions"
" José Enrique","Spain","2014/15","  - "," Spain","DF",2,108,4,27,0.5,"Interceptions"
" José Fonte","Portugal","2012/13","  - "," Portugal","DF",39,1214,27,44.962962962963,1.44444444444444,"Interceptions"
" José Fonte","Portugal","2013/14","  - "," Portugal","DF",74,1929,36,53.5833333333333,2.05555555555556,"Interceptions"
" José Fonte","Portugal","2014/15","  - "," Portugal","DF",118,1958,37,52.9189189189189,3.18918918918919,"Interceptions"
" José Fonte","Portugal","2015/16","  - "," Portugal","DF",81,1622,37,43.8378378378378,2.18918918918919,"Interceptions"
" José Holebas","Greece","2015/16"," Watford  "," Greece","DF",30,413,11,37.5454545454545,2.72727272727273,"Interceptions"
" Joseph Gomez","England","2015/16"," Liverpool  "," England","DF",12,222,5,44.4,2.4,"Interceptions"
" Joseph Yobo","Nigeria","2006/07","  - "," Nigeria","DF",23,1028,38,27.0526315789474,0.605263157894737,"Interceptions"
" Joseph Yobo","Nigeria","2007/08","  - "," Nigeria","DF",29,674,30,22.4666666666667,0.966666666666667,"Interceptions"
" Joseph Yobo","Nigeria","2008/09","  - "," Nigeria","DF",45,725,27,26.8518518518519,1.66666666666667,"Interceptions"
" Joseph Yobo","Nigeria","2009/10","  - "," Nigeria","DF",34,361,17,21.2352941176471,2,"Interceptions"
" Joseph Yobo","Nigeria","2013/14","  - "," Nigeria","DF",7,219,8,27.375,0.875,"Interceptions"
" Juan Carlos Paredes","Ecuador","2015/16","  - "," Ecuador","DF",16,264,17,15.5294117647059,0.941176470588235,"Interceptions"
" Juliano Belletti","Brazil","2007/08","  - "," Brazil","DF",51,1004,23,43.6521739130435,2.21739130434783,"Interceptions"
" Juliano Belletti","Brazil","2008/09","  - "," Brazil","DF",8,364,20,18.2,0.4,"Interceptions"
" Juliano Belletti","Brazil","2009/10","  - "," Brazil","DF",15,267,11,24.2727272727273,1.36363636363636,"Interceptions"
" Julien Faubert","France","2007/08","  - "," France","DF",6,80,7,11.4285714285714,0.857142857142857,"Interceptions"
" Julien Faubert","France","2008/09","  - "," France","DF",20,541,20,27.05,1,"Interceptions"
" Julien Faubert","France","2009/10","  - "," France","DF",56,1090,33,33.030303030303,1.6969696969697,"Interceptions"
" Julien Faubert","France","2010/11","  - "," France","DF",17,188,9,20.8888888888889,1.88888888888889,"Interceptions"
" Justin Hoyte","Trinidad And Tobago","2006/07","  - "," Trinidad And Tobago","DF",5,729,22,33.1363636363636,0.227272727272727,"Interceptions"
" Justin Hoyte","Trinidad And Tobago","2007/08","  - "," Trinidad And Tobago","DF",4,76,5,15.2,0.8,"Interceptions"
" Justin Hoyte","Trinidad And Tobago","2008/09","  - "," Trinidad And Tobago","DF",22,556,22,25.2727272727273,1,"Interceptions"
" Kamil Zayatte","Guinea","2008/09","  - "," Guinea","DF",71,744,32,23.25,2.21875,"Interceptions"
" Kamil Zayatte","Guinea","2009/10","  - "," Guinea","DF",75,577,23,25.0869565217391,3.26086956521739,"Interceptions"
" Kaspars Gorkss","Latvia","2012/13","  - "," Latvia","DF",31,318,14,22.7142857142857,2.21428571428571,"Interceptions"
" Kevin Foley","Ireland","2009/10","  - "," Ireland","DF",34,946,25,37.84,1.36,"Interceptions"
" Kevin Foley","Ireland","2010/11","  - "," Ireland","DF",63,1445,33,43.7878787878788,1.90909090909091,"Interceptions"
" Kevin Foley","Ireland","2011/12","  - "," Ireland","DF",17,545,16,34.0625,1.0625,"Interceptions"
" Kevin Mbabu","Switzerland","2015/16","  - "," Switzerland","DF",3,41,3,13.6666666666667,1,"Interceptions"
" Kevin McNaughton","Scotland","2013/14","  - "," Scotland","DF",7,112,5,22.4,1.4,"Interceptions"
" Kevin Stewart","England","2015/16"," Liverpool  "," England","DF",15,450,7,64.2857142857143,2.14285714285714,"Interceptions"
" Kévin Théophile-Catherine","France","2013/14","  - "," France","DF",51,870,28,31.0714285714286,1.82142857142857,"Interceptions"
" Kevin Toner","Ireland","2015/16","  - "," Ireland","DF",9,97,4,24.25,2.25,"Interceptions"
" Kevin Wimmer","Austria","2015/16"," Tottenham Hotspur  "," Austria","DF",20,541,10,54.1,2,"Interceptions"
" Khalid Boulahrouz","Netherlands","2006/07","  - "," Netherlands","DF",10,394,13,30.3076923076923,0.769230769230769,"Interceptions"
" Kieran Gibbs","England","2008/09"," Arsenal  "," England","DF",21,272,8,34,2.625,"Interceptions"
" Kieran Gibbs","England","2009/10"," Arsenal  "," England","DF",11,165,3,55,3.66666666666667,"Interceptions"
" Kieran Gibbs","England","2010/11"," Arsenal  "," England","DF",8,217,7,31,1.14285714285714,"Interceptions"
" Kieran Gibbs","England","2011/12"," Arsenal  "," England","DF",26,621,16,38.8125,1.625,"Interceptions"
" Kieran Gibbs","England","2012/13"," Arsenal  "," England","DF",64,1108,27,41.037037037037,2.37037037037037,"Interceptions"
" Kieran Gibbs","England","2013/14"," Arsenal  "," England","DF",53,1089,28,38.8928571428571,1.89285714285714,"Interceptions"
" Kieran Gibbs","England","2014/15"," Arsenal  "," England","DF",53,888,22,40.3636363636364,2.40909090909091,"Interceptions"
" Kieran Gibbs","England","2015/16"," Arsenal  "," England","DF",11,198,15,13.2,0.733333333333333,"Interceptions"
" Kieran Richardson","England","2006/07","  - "," England","DF",2,310,15,20.6666666666667,0.133333333333333,"Interceptions"
" Kieran Richardson","England","2007/08","  - "," England","DF",17,362,17,21.2941176470588,1,"Interceptions"
" Kieran Richardson","England","2008/09","  - "," England","DF",58,1126,32,35.1875,1.8125,"Interceptions"
" Kieran Richardson","England","2009/10","  - "," England","DF",62,949,29,32.7241379310345,2.13793103448276,"Interceptions"
" Kieran Richardson","England","2010/11","  - "," England","DF",23,825,26,31.7307692307692,0.884615384615385,"Interceptions"
" Kieran Richardson","England","2011/12","  - "," England","DF",54,903,29,31.1379310344828,1.86206896551724,"Interceptions"
" Kieran Richardson","England","2012/13","  - "," England","DF",21,380,15,25.3333333333333,1.4,"Interceptions"
" Kieran Richardson","England","2013/14","  - "," England","DF",40,854,31,27.5483870967742,1.29032258064516,"Interceptions"
" Kieran Richardson","England","2014/15","  - "," England","DF",15,499,22,22.6818181818182,0.681818181818182,"Interceptions"
" Kieran Richardson","England","2015/16","  - "," England","DF",12,269,11,24.4545454545455,1.09090909090909,"Interceptions"
" Kieran Trippier","England","2014/15","  - "," England","DF",82,1681,38,44.2368421052632,2.15789473684211,"Interceptions"
" Kieran Trippier","England","2015/16"," Tottenham Hotspur  "," England","DF",11,265,6,44.1666666666667,1.83333333333333,"Interceptions"
" Kolo Touré","Cote D'Ivoire","2006/07","  - "," Cote D'Ivoire","DF",25,1540,35,44,0.714285714285714,"Interceptions"
